time,global_track_id,x,y,vx,vy,pos_sigma_m,vel_sigma_mps,sigma_x_m,sigma_vx_mps,sigma_y_m,sigma_vy_mps,fused_tq,prob,n_sources
112.67,GT-0001,377078.62028788176,32590.2435821372,87.79119842531966,68.23715999532591,56.71771915599027,1.7259372828863053,56.71771915599027,1.7259372828863053,56.71771915599027,1.7259372828863053,13,0.989,17
112.67,GT-0010,-87201.4844426362,32692.993015546905,-88.62542754378129,67.64137743226824,28.377493068166764,2.797786219909877,28.377493068166764,2.797786219909877,28.377493068166764,2.797786219909877,15,0.87,7
112.87,GT-0001,377096.17852756684,32603.891014136265,87.79119842531966,68.23715999532591,56.73826112974098,1.8517179872909828,56.73826112974098,1.8517179872909828,56.73826112974098,1.8517179872909828,13,0.959,17
112.87,GT-0010,-87229.967760172,32706.913657725785,-90.23774017441853,67.76419330285137,27.51044709555295,1.6537077704593481,27.51044709555295,1.6537077704593481,27.51044709555295,1.6537077704593481,15,0.967,7
113.95,GT-0001,377190.9930218662,32677.587146931215,87.79119842531966,68.23715999532591,56.898752254839884,2.420508108736049,56.898752254839884,2.420508108736049,56.898752254839884,2.420508108736049,13,0.93,17
113.95,GT-0010,-87327.42451956037,32780.09898649286,-90.23774017441853,67.76419330285137,27.81576830504354,2.2726084990771342,27.81576830504354,2.2726084990771342,27.81576830504354,2.2726084990771342,15,0.938,7
115.14,GT-0001,377295.46454799233,32758.78936732565,87.79119842531966,68.23715999532591,57.215493369446044,2.921704896880751,57.215493369446044,2.921704896880751,57.215493369446044,2.921704896880751,13,0.902,17
115.14,GT-0010,-87445.01154040747,32866.859560137615,-91.38953397209254,70.93323902774651,27.426436397587366,1.6387279774451826,27.426436397587366,1.6387279774451826,27.426436397587366,1.6387279774451826,15,0.981,7
115.39,GT-0001,377319.70990975614,32765.01742542084,88.95827296314253,70.89586877397498,56.255852633543064,1.6793571649421841,56.255852633543064,1.6793571649421841,56.255852633543064,1.6793571649421841,13,0.974,17
115.39,GT-0010,-87467.8589239005,32884.59286989455,-91.38953397209254,70.93323902774651,27.483626526268555,1.8022012606980329,27.483626526268555,1.8022012606980329,27.483626526268555,1.8022012606980329,15,0.952,7
117.23,GT-0001,377483.3931320083,32895.46582396495,88.95827296314253,70.89586877397498,56.59797840984306,2.6382267695258226,56.59797840984306,2.6382267695258226,56.59797840984306,2.6382267695258226,13,0.945,17
117.23,GT-0010,-87641.10395855654,33024.20063859038,-91.69272966249764,72.81228574372625,27.545615707342915,1.905541683552597,27.545615707342915,1.905541683552597,27.545615707342915,1.905541683552597,15,0.981,7
119.05,GT-0001,377645.2971888012,33024.49630513359,88.95827296314253,70.89586877397498,57.339212799215346,3.32494217806004,57.339212799215346,3.32494217806004,57.339212799215346,3.32494217806004,13,0.916,17
119.05,GT-0010,-87809.45784327583,33152.84279157704,-92.53919047944262,71.76421837333803,28.155019237465822,2.534858669566882,28.155019237465822,2.534858669566882,28.155019237465822,2.534858669566882,15,0.984,8
