x,vx,y,vy,time,target
22757.847012873135,99.5753058285978,10273.789539946323,2.140827301810285,231.0,TARGET_1_LINEAR
22857.377387481858,99.53037460872147,10275.84197940832,2.052439461996996,232.0,TARGET_1_LINEAR
22957.153428770598,99.77604128873884,10278.197421954335,2.355442546015918,233.0,TARGET_1_LINEAR
23056.717269600293,99.56384082969463,10280.322537204094,2.125115249758046,234.0,TARGET_1_LINEAR
23156.171089751126,99.45382015083396,10281.526883987957,1.2043467838638118,235.0,TARGET_1_LINEAR
23255.01883347708,98.84774372595454,10283.277980478799,1.7510964908416216,236.0,TARGET_1_LINEAR
23354.524564288433,99.50573081135505,10284.929462553819,1.6514820750190702,237.0,TARGET_1_LINEAR
23454.26091788501,99.73635359657736,10286.705444690655,1.7759821368364845,238.0,TARGET_1_LINEAR
23555.22882380497,100.96790591995945,10288.929256792066,2.2238121014103154,239.0,TARGET_1_LINEAR
23656.145562688336,100.91673888336715,10290.770852717236,1.841595925170145,240.0,TARGET_1_LINEAR
23756.4197230436,100.27416035526412,10292.693834096754,1.9229813795170343,241.0,TARGET_1_LINEAR
23856.39134310075,99.97162005715039,10294.047913992432,1.3540798956779647,242.0,TARGET_1_LINEAR
23956.1043340042,99.71299090345337,10294.969374686663,0.9214606942322068,243.0,TARGET_1_LINEAR
24056.492181561684,100.3878475574824,10296.243491283676,1.274116597011987,244.0,TARGET_1_LINEAR
24156.87684006264,100.38465850095575,10298.109585536244,1.8660942525679973,245.0,TARGET_1_LINEAR
24257.292445886655,100.4156058240148,10299.63116610828,1.521580572036692,246.0,TARGET_1_LINEAR
24358.317301341576,101.02485545492267,10301.368310697791,1.7371445895105555,247.0,TARGET_1_LINEAR
24458.927258334767,100.60995699319209,10303.029319816069,1.6610091182771123,248.0,TARGET_1_LINEAR
24559.186968026606,100.25970969183818,10304.13720904196,1.1078892258913777,249.0,TARGET_1_LINEAR
24659.817148737457,100.63018071085084,10306.00886492404,1.87165588207943,250.0,TARGET_1_LINEAR
24759.88790241878,100.07075368132318,10308.105708500796,2.096843576755658,251.0,TARGET_1_LINEAR
24859.698399072455,99.81049665367445,10310.007701924045,1.9019934232497797,252.0,TARGET_1_LINEAR
24959.271938156435,99.5735390839789,10311.564099039422,1.5563971153778533,253.0,TARGET_1_LINEAR
25058.86488589159,99.59294773515683,10312.788116108235,1.2240170688134382,254.0,TARGET_1_LINEAR
25158.56601635706,99.70113046546876,10313.992037933269,1.2039218250337833,255.0,TARGET_1_LINEAR
25258.171567603782,99.6055512467222,10314.832934293487,0.8408963602171442,256.0,TARGET_1_LINEAR
25357.54641031828,99.37484271449486,10315.975987144035,1.1430528505474467,257.0,TARGET_1_LINEAR
25457.121619907823,99.57520958954461,10316.728017896663,0.7520307526280262,258.0,TARGET_1_LINEAR
