time,global_track_id,x,y,vx,vy,pos_sigma_m,vel_sigma_mps,sigma_x_m,sigma_vx_mps,sigma_y_m,sigma_vy_mps,fused_tq,prob,n_sources
1192.95,GT-0022,58737.63929861654,-96903.41837313707,122.28384675846686,-202.84752165873942,105.81530911934546,3.4812664958491726,105.81530911934546,3.4812664958491726,105.81530911934546,3.4812664958491726,10,0.995,30
1193.65,GT-0022,58823.09879134719,-97045.42231055809,122.28031030388249,-202.85005580003144,106.20284700877696,3.6988521176197136,106.20284700877696,3.6988521176197136,106.20284700877696,3.6988521176197136,10,0.992,30
1194.89,GT-0022,58975.22122068746,-97296.60016335166,122.07067797403698,-202.8568955123589,106.88541545126029,3.531566100527523,106.88541545126029,3.531566100527523,106.88541545126029,3.531566100527523,10,0.994,30
1197.22,GT-0022,59273.09778774957,-97822.301459014,124.30457428363843,-203.7749147567722,106.650373854993,1.6849125771492246,106.650373854993,1.6849125771492246,106.650373854993,1.6849125771492246,10,0.995,30
1197.74,GT-0022,59337.75857035584,-97928.36873711595,124.30123329441412,-203.76855603989168,106.70106162422711,1.9979688350719933,106.70106162422711,1.9979688350719933,106.70106162422711,1.9979688350719933,10,0.996,30
1198.11,GT-0022,59383.81747786202,-98003.7409565097,124.30097020173216,-203.76969170391587,106.78681523376856,2.1973078055282302,106.78681523376856,2.1973078055282302,106.78681523376856,2.1973078055282302,10,0.99,30
1200.68,GT-0022,59703.22530119197,-98527.24113288007,124.28629577444602,-203.74598912980485,107.28942081844863,3.2460839126073147,107.28942081844863,3.2460839126073147,107.28942081844863,3.2460839126073147,10,0.994,30
1201.32,GT-0022,59782.68419273249,-98657.76551408273,124.27161557465429,-203.7339604040614,107.50789300770248,3.453619248007655,107.50789300770248,3.453619248007655,107.50789300770248,3.453619248007655,10,0.994,30
1203.42,GT-0022,60054.07063261416,-99104.10891422354,123.15362656000416,-202.76689254181122,107.57985101395256,1.6480393375956885,107.57985101395256,1.6480393375956885,107.57985101395256,1.6480393375956885,10,0.997,30
1205.75,GT-0022,60340.866161720616,-99576.59449195703,123.15103171802917,-202.76409020831272,107.9042991476553,2.8078218885625064,107.9042991476553,2.8078218885625064,107.9042991476553,2.8078218885625064,10,0.996,30
1205.88,GT-0022,60356.83755836746,-99602.95940943711,123.15039451592912,-202.76414156280669,107.95569741727736,2.8579924966460015,107.95569741727736,2.8579924966460015,107.95569741727736,2.8579924966460015,10,0.993,30
1207.4,GT-0022,60544.04429297061,-99911.15065556015,123.15060407854114,-202.7654002271509,108.4269097772611,3.4053240475642736,108.4269097772611,3.4053240475642736,108.4269097772611,3.4053240475642736,10,0.987,30
1210.26,GT-0022,60895.8966747074,-100483.99760705758,122.41514493660733,-203.19085049108713,108.71287886486736,1.6579126132726982,108.71287886486736,1.6579126132726982,108.71287886486736,1.6579126132726982,10,0.997,31
1211.25,GT-0022,61016.947242571056,-100685.1858654281,122.41635326010812,-203.19297911219337,108.84976815478183,2.230488065604198,108.84976815478183,2.230488065604198,108.84976815478183,2.230488065604198,10,0.993,31
1212.45,GT-0022,61163.67209499375,-100929.13972838449,122.41957805203613,-203.19586801988595,109.05818664346157,2.7638040771467676,109.05818664346157,2.7638040771467676,109.05818664346157,2.7638040771467676,10,0.995,31
1214.85,GT-0022,61457.38899090534,-101416.92869938778,122.42294669595236,-203.1889871212108,109.79137272814337,3.5950888440890316,109.79137272814337,3.5950888440890316,109.79137272814337,3.5950888440890316,10,0.995,31
1215.5,GT-0022,61536.91378198323,-101548.90995052448,122.42317633584503,-203.17872288632555,110.11191629047389,3.7882255322247333,110.11191629047389,3.7882255322247333,110.11191629047389,3.7882255322247333,10,0.993,31
1216.96,GT-0022,61715.380262184735,-101847.0959767004,122.68148936822524,-203.23844685447074,110.89199316602975,3.6457101421011977,110.89199316602975,3.6457101421011977,110.89199316602975,3.6457101421011977,10,0.995,31
1217.94,GT-0022,61835.59927813318,-102046.2458914907,122.68607218070454,-203.23765800991174,111.51511397328191,3.938041004856988,111.51511397328191,3.938041004856988,111.51511397328191,3.938041004856988,10,0.987,31
1220.01,GT-0022,62087.52119475928,-102468.5473459209,122.22151078725372,-203.1941499571584,112.58058492976542,3.316375938460953,112.58058492976542,3.316375938460953,112.58058492976542,3.316375938460953,10,0.994,31
1221.56,GT-0022,62297.14542834357,-102784.30710723132,122.8112653690837,-203.7406647590737,111.9249115196245,1.1522298754093314,111.9249115196245,1.1522298754093314,111.9249115196245,1.1522298754093314,10,0.997,31
1225.47,GT-0022,62777.25794938527,-103580.8945840542,122.8081554905118,-203.7415525694046,112.42722540231078,3.1823034026952235,112.42722540231078,3.1823034026952235,112.42722540231078,3.1823034026952235,10,0.991,32
1225.81,GT-0022,62817.91768975414,-103647.83694580963,122.27652410090667,-203.5377364323909,112.30707209046173,1.748727227834618,112.30707209046173,1.748727227834618,112.30707209046173,1.748727227834618,10,0.997,33
1227.65,GT-0022,63045.74644620663,-104031.87955169196,122.44881761279993,-203.8938723624233,112.46340484818859,1.9571473323023068,112.46340484818859,1.9571473323023068,112.46340484818859,1.9571473323023068,10,0.997,33
1229.75,GT-0022,63302.82082438868,-104460.31201384381,122.45018467643938,-203.89185470335607,112.74118872240409,2.9210556759151864,112.74118872240409,2.9210556759151864,112.74118872240409,2.9210556759151864,10,0.994,33
1230.08,GT-0022,63343.23968328728,-104527.60672338377,122.45001664048756,-203.89670767191834,112.8579425472607,3.046379257090645,112.8579425472607,3.046379257090645,112.8579425472607,3.046379257090645,10,0.989,33
1230.2,GT-0022,63357.87990776867,-104551.8741825424,122.45871239965767,-203.88430903366972,112.88643292032761,3.072658124132845,112.88643292032761,3.072658124132845,112.88643292032761,3.072658124132845,10,0.995,33
1235.02,GT-0022,63947.295801455104,-105543.26755999577,121.61636921896265,-203.33489110983567,113.67567305251322,1.5895081582711692,113.67567305251322,1.5895081582711692,113.67567305251322,1.5895081582711692,10,0.997,34
1236.23,GT-0022,64094.38619887208,-105789.11802498001,121.61603950084941,-203.33824600341245,113.8310217981784,2.29074806393424,113.8310217981784,2.29074806393424,113.8310217981784,2.29074806393424,10,0.993,34
1237.57,GT-0022,64257.380114014224,-106061.76314145912,121.60557562671566,-203.35243676540543,114.05852276132687,2.8603778531418764,114.05852276132687,2.8603778531418764,114.05852276132687,2.8603778531418764,10,0.996,34
1240.28,GT-0022,64586.910791041635,-106612.90547769742,121.60555656166508,-203.3548053770179,115.00057014685012,3.779977815385082,115.00057014685012,3.779977815385082,115.00057014685012,3.779977815385082,10,0.988,34
1241.12,GT-0022,64692.342735676335,-106788.1561837787,122.34548405744692,-203.93581995980625,115.09235042391278,2.7658989894598265,115.09235042391278,2.7658989894598265,115.09235042391278,2.7658989894598265,10,0.995,34
1241.13,GT-0022,64693.51939918453,-106790.2014506387,122.34405839547658,-203.9331553196482,115.12961994885735,2.7698562911066844,115.12961994885735,2.7698562911066844,115.12961994885735,2.7698562911066844,10,0.992,34
1244.36,GT-0022,65083.92634859905,-107446.00976981895,122.64306989367229,-203.4524757322635,116.042577036138,2.6457414659649845,116.042577036138,2.6457414659649845,116.042577036138,2.6457414659649845,10,0.996,34
1246.45,GT-0022,65340.090089312434,-107871.24513215496,122.63699869033948,-203.47021280432696,116.73730682058488,3.407599311863248,116.73730682058488,3.407599311863248,116.73730682058488,3.407599311863248,10,0.995,34
1247.97,GT-0022,65526.45331534465,-108180.36734466592,122.64059875481377,-203.4693807954004,117.53417553138857,3.874916546926058,117.53417553138857,3.874916546926058,117.53417553138857,3.874916546926058,10,0.992,34
