event_type,time,label,sensor,local_track_id,source_map_track_id,source_d2_xy,source_gate_xy,source_d2_z,source_gate_z,source_xy_rejected,source_z_rejected,accepted_stage,assigned_global_track_id,created,revived
measurement,4.02,HEDEF_1,RADAR_A,RADAR_A-T2271,,,,,,False,False,create,GT-0001,True,False
measurement,4.07,HEDEF_3,RADAR_A,RADAR_A-T3260,,,,,,False,False,create,GT-0002,True,False
measurement,4.08,HEDEF_4,RADAR_A,RADAR_A-T8044,,,,,,False,False,create,GT-0003,True,False
measurement,4.08,HEDEF_5,RADAR_A,RADAR_A-T8270,,,,,,False,False,create,GT-0004,True,False
measurement,6.31,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,0.4538958401220902,16.014326314940615,0.1794479676377284,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,6.31,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,3.971754744136226,16.014326314940615,0.023058133209593157,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,6.63,HEDEF_3,RADAR_A,RADAR_A-T3260,GT-0002,1.1186528676159215,16.014326314940615,0.09880614487782467,11.618285980628052,False,False,source_map,GT-0002,False,False
measurement,6.92,HEDEF_4,RADAR_A,RADAR_A-T8044,GT-0003,1.1041200307230437,16.014326314940615,0.6219282309788882,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,7.54,HEDEF_2,RADAR_A,RADAR_A-T1100,,,,,,False,False,create,GT-0005,True,False
measurement,9.0,HEDEF_1,RADAR_B,RADAR_B-T9982,,,,,,False,False,hungarian,GT-0001,False,False
measurement,9.0,HEDEF_5,RADAR_B,RADAR_B-T6829,,,,,,False,False,hungarian,GT-0004,False,False
measurement,9.27,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,2.5203769250579287,16.014326314940615,0.12402198046652667,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,9.27,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,357.5726206794078,22.42005684091686,0.07846427458254843,16.265600372879273,True,False,create,GT-0006,True,False
measurement,9.48,HEDEF_3,RADAR_A,RADAR_A-T3260,GT-0002,0.43454874247600905,16.014326314940615,0.01102017136442284,11.618285980628052,False,False,source_map,GT-0002,False,False
measurement,11.39,HEDEF_4,RADAR_B,RADAR_B-T1514,,,,,,False,False,hungarian,GT-0003,False,False
measurement,11.39,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,15.491916975701354,22.42005684091686,0.0025236516427637715,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,11.66,HEDEF_4,RADAR_A,RADAR_A-T2049,,,,,,False,False,hungarian,GT-0003,False,False
measurement,11.66,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,18.65038699998097,22.42005684091686,0.04294523101649743,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,11.79,HEDEF_2,RADAR_B,RADAR_B-T3173,,,,,,False,False,hungarian,GT-0005,False,False
measurement,12.1,HEDEF_3,RADAR_A,RADAR_A-T3260,GT-0002,1.8435686717479027,16.014326314940615,0.047280965211511684,11.618285980628052,False,False,source_map,GT-0002,False,False
measurement,12.57,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,3.05109330318304,16.014326314940615,0.33091061398514954,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,12.57,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,5.270727871296087,22.42005684091686,0.4192777822318772,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,12.72,HEDEF_1,RADAR_B,RADAR_B-T9982,GT-0001,9.968944067149621,16.014326314940615,0.2163520817087255,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,13.4,HEDEF_2,RADAR_A,RADAR_A-T1246,,,,,,False,False,hungarian,GT-0005,False,False
measurement,14.38,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,3.642439030090811,16.014326314940615,0.7317422248250809,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,15.03,HEDEF_4,RADAR_B,RADAR_B-T1514,GT-0003,0.9600602440976231,22.42005684091686,0.0014265950386087793,16.265600372879273,False,False,source_map,GT-0003,False,False
measurement,15.03,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,0.7656471606837127,22.42005684091686,0.006788742736872615,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,15.48,HEDEF_2,RADAR_A,RADAR_A-T1246,GT-0005,2.6467459093281196,16.014326314940615,0.019885243095820692,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,15.48,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,20.905269306380113,16.014326314940615,0.05877614592699877,11.618285980628052,True,False,create,GT-0007,True,False
measurement,16.06,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,13.169768606353447,16.014326314940615,0.021240766774370156,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,16.22,HEDEF_4,RADAR_C,RADAR_C-T4731,,,,,,False,False,create,GT-0008,True,False
measurement,16.22,HEDEF_5,RADAR_C,RADAR_C-T9199,,,,,,False,False,hungarian,GT-0004,False,False
track_deleted,16.24,HEDEF_4,,,,,,,,,,,GT-0008,,
measurement,16.24,STATIC_CLUTTER_terrain,RADAR_A,RADAR_A-SC49344,,,,,,False,False,create,GT-0009,True,False
track_deleted,16.79,STATIC_CLUTTER_terrain,,,,,,,,,,,GT-0009,,
measurement,16.79,HEDEF_3,RADAR_A,RADAR_A-T7616,,,,,,False,False,hungarian,GT-0002,False,False
measurement,16.86,HEDEF_3,RADAR_B,RADAR_B-T8229,,,,,,False,False,create,GT-0010,True,False
measurement,17.27,HEDEF_2,RADAR_B,RADAR_B-T3173,GT-0005,4.085615576664083,16.014326314940615,8.386108457147568,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,17.27,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,19.86156056234189,16.014326314940615,0.03302194260055486,11.618285980628052,True,False,create,GT-0011,True,False
measurement,17.43,HEDEF_1,RADAR_C,RADAR_C-T7178,,,,,,False,False,hungarian,GT-0001,False,False
measurement,17.48,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,0.5302622689396737,16.014326314940615,0.9939305131165063,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,17.48,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,17.224354858079685,16.014326314940615,0.07497079958059319,11.618285980628052,True,False,hungarian,GT-0011,False,False
measurement,18.71,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,10.774261992592733,22.42005684091686,0.6730779262706987,16.265600372879273,False,False,source_map,GT-0001,False,False
measurement,19.73,HEDEF_3,RADAR_A,RADAR_A-T7616,GT-0002,1.9427746026036168,16.014326314940615,0.19434902216383879,11.618285980628052,False,False,source_map,GT-0002,False,False
measurement,19.73,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,15.808020750494954,16.014326314940615,0.03676054435197332,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,20.1,HEDEF_4,RADAR_B,RADAR_B-T1514,GT-0003,1.9947560755431106,16.014326314940615,0.002348481641216758,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,20.44,HEDEF_3,RADAR_B,RADAR_B-T8229,GT-0010,3.3126514042392463,16.014326314940615,0.18493185180705213,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,20.47,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,1.9117296434270898,16.014326314940615,2.9104212217834853,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,20.67,HEDEF_1,RADAR_B,RADAR_B-T1560,,,,,,False,False,hungarian,GT-0001,False,False
measurement,21.11,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,2.163971012840924,22.42005684091686,3.2230179988190826,16.265600372879273,False,False,source_map,GT-0001,False,False
measurement,21.36,HEDEF_2,RADAR_B,RADAR_B-T3173,GT-0005,2.484307020786039,16.014326314940615,0.1560634857650204,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,22.54,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,3.4900847826410812,16.014326314940615,0.03982737814587011,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,22.54,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,0.5742775006903482,16.014326314940615,0.05485297953995264,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,22.57,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,8.551624896893715,22.42005684091686,0.022100140809388977,16.265600372879273,False,False,source_map,GT-0001,False,False
measurement,23.84,HEDEF_2,RADAR_A,RADAR_A-T1889,,,,,,False,False,hungarian,GT-0005,False,False
measurement,24.49,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,4.670061378437492,22.42005684091686,0.6817575321022316,16.265600372879273,False,False,source_map,GT-0001,False,False
measurement,24.49,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,4.173330631313736,16.014326314940615,0.3758589640719133,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,24.78,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,2.420339923040122,22.42005684091686,3.0470561563893788,16.265600372879273,False,False,source_map,GT-0003,False,False
measurement,24.94,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0001,19.48017080502537,16.014326314940615,0.3962814801042307,11.618285980628052,True,False,create,GT-0012,True,False
measurement,24.94,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,8.815891030161438,22.42005684091686,1.6773859483881084,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,25.75,HEDEF_2,RADAR_C,RADAR_C-T8774,,,,,,False,False,hungarian,GT-0005,False,False
measurement,25.75,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,10.493337092604843,22.42005684091686,0.8727848137249998,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,26.16,HEDEF_2,RADAR_A,RADAR_A-T1889,GT-0005,2.7819461269163845,16.014326314940615,0.07338832300695017,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,26.49,HEDEF_3,RADAR_A,RADAR_A-T4531,,,,,,False,False,hungarian,GT-0010,False,False
measurement,26.49,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,31.008187272809817,22.42005684091686,0.5814544877090352,16.265600372879273,True,False,create,GT-0013,True,False
measurement,26.94,HEDEF_4,RADAR_C,RADAR_C-T4731,,,,,,False,False,hungarian,GT-0003,False,False
measurement,26.98,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,14.22848574232389,16.014326314940615,3.126624482552692,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,27.51,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,2.093288253515276,16.014326314940615,0.2964729764005237,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,28.46,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0012,29.219178071172838,16.014326314940615,1.7903134128903955,11.618285980628052,True,False,create,GT-0014,True,False
measurement,28.46,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,7.897812795087403,16.014326314940615,0.6521363833110478,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,28.67,HEDEF_1,RADAR_C,RADAR_C-T7178,GT-0001,5.957093565047944,22.42005684091686,0.12648129845823594,16.265600372879273,False,False,source_map,GT-0001,False,False
measurement,28.67,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,8.336793871032494,22.42005684091686,0.002447079451039889,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,28.82,HEDEF_2,RADAR_A,RADAR_A-T1889,GT-0005,2.8478265256271884,16.014326314940615,1.0271795547518339,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,29.35,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0001,24.813053089153076,22.42005684091686,1.265265956267968,16.265600372879273,True,False,hungarian,GT-0012,False,False
measurement,29.35,HEDEF_5,RADAR_A,RADAR_A-T8270,GT-0004,1.2313910442088938,22.42005684091686,0.019875963651294206,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,29.7,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,6.286626780058507,16.014326314940615,1.7724005042820035,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,30.97,HEDEF_2,RADAR_B,RADAR_B-T6972,,,,,,False,False,hungarian,GT-0005,False,False
measurement,30.99,HEDEF_3,RADAR_A,RADAR_A-T6999,,,,,,False,False,hungarian,GT-0010,False,False
measurement,31.65,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,3.3019790274579135,16.014326314940615,0.17475970183064837,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,31.72,HEDEF_3,RADAR_B,RADAR_B-T3188,,,,,,False,False,hungarian,GT-0002,False,False
measurement,31.72,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,2.8322795036578103,16.014326314940615,0.18692995819469002,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,32.1,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,0.6178448971821219,16.014326314940615,0.08463750822121828,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,32.37,HEDEF_2,RADAR_A,RADAR_A-T6912,,,,,,False,False,hungarian,GT-0005,False,False
measurement,32.42,HEDEF_2,RADAR_C,RADAR_C-T8774,GT-0005,22.347244706076957,16.014326314940615,2.9091489543788676,11.618285980628052,True,False,create,GT-0015,True,False
measurement,33.83,HEDEF_3,RADAR_A,RADAR_A-T6999,GT-0010,1.9707429586762066,16.014326314940615,0.27615594929344245,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,33.83,HEDEF_5,RADAR_A,RADAR_A-T9815,,,,,,False,False,hungarian,GT-0004,False,False
measurement,33.86,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0014,13.546526054223436,16.014326314940615,0.7337443797912535,11.618285980628052,False,False,source_map,GT-0014,False,False
measurement,34.47,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,14.498132099307156,16.014326314940615,0.6786022922347923,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,34.65,HEDEF_1,RADAR_C,RADAR_C-T7178,GT-0001,4.435975011474051,16.014326314940615,0.05877636204559813,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,34.75,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,1.051546695531951,16.014326314940615,0.782934013643295,11.618285980628052,False,False,source_map,GT-0003,False,False
measurement,35.09,HEDEF_2,RADAR_B,RADAR_B-T6972,GT-0005,17.467045116188128,16.014326314940615,3.5031752270958014,11.618285980628052,True,False,create,GT-0016,True,False
measurement,35.7,HEDEF_2,RADAR_A,RADAR_A-T6912,GT-0005,3.1407520743971684,16.014326314940615,0.24873381830559077,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,36.32,HEDEF_4,RADAR_B,RADAR_B-T1197,,,,,,False,False,hungarian,GT-0003,False,False
measurement,36.49,HEDEF_3,RADAR_A,RADAR_A-T6999,GT-0010,6.175102178993145,16.014326314940615,0.08557299581307803,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,36.49,HEDEF_5,RADAR_A,RADAR_A-T9815,GT-0004,4.752989225162866,16.014326314940615,0.01678891524328702,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,37.4,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,3.373606626994486,16.014326314940615,0.5371026813345222,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,37.48,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,1.3374803202406718,22.42005684091686,1.9139370345361773,16.265600372879273,False,False,source_map,GT-0003,False,False
measurement,38.63,HEDEF_2,RADAR_A,RADAR_A-T6912,GT-0005,0.7095814496234555,16.014326314940615,0.3696054797984497,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,38.64,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0012,4.733060765943877,16.014326314940615,0.4196728987604803,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,38.64,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,2.8563144105313043,16.014326314940615,1.2752352684264865,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,38.82,HEDEF_3,RADAR_A,RADAR_A-T6999,GT-0010,0.9459222426845898,22.42005684091686,0.2039599528287656,16.265600372879273,False,False,source_map,GT-0010,False,False
measurement,38.82,HEDEF_5,RADAR_A,RADAR_A-T9815,GT-0004,21.89522846885473,22.42005684091686,1.0885747245165358,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,39.74,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,0.7581272225543683,22.42005684091686,0.36833363081781884,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,40.21,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0003,19.195875014255346,16.014326314940615,0.2236263261831593,11.618285980628052,True,False,create,GT-0017,True,False
measurement,40.33,HEDEF_3,RADAR_A,RADAR_A-T6999,GT-0010,0.3806738816499372,22.42005684091686,2.203934525266512,16.265600372879273,False,False,source_map,GT-0010,False,False
measurement,40.85,HEDEF_2,RADAR_C,RADAR_C-T8774,GT-0005,24.84156441277962,16.014326314940615,2.187688165523767,11.618285980628052,True,False,create,GT-0018,True,False
measurement,40.85,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,2.652397271325815,22.42005684091686,0.3462229550809055,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,41.89,HEDEF_2,RADAR_B,RADAR_B-T6972,GT-0005,24.164636543812744,16.014326314940615,0.13547425253927267,11.618285980628052,True,False,create,GT-0019,True,False
measurement,42.06,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,2.952401940378419,16.014326314940615,0.5327044486512165,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,42.06,HEDEF_5,RADAR_A,RADAR_A-T9815,GT-0004,20.358089895074713,22.42005684091686,0.21264666226517348,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,42.07,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0012,135.60178128654036,22.42005684091686,1.9329954508149598,16.265600372879273,True,False,create,GT-0020,True,False
measurement,42.47,HEDEF_4,RADAR_B,RADAR_B-T1197,GT-0003,21.497946727339478,16.014326314940615,4.63231969726449,11.618285980628052,True,False,hungarian,GT-0017,False,False
measurement,42.47,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,2.0034461819024507,22.42005684091686,0.247032285653719,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,42.84,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0017,8.0727251300184,22.42005684091686,1.5277612143851083,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,43.5,HEDEF_2,RADAR_A,RADAR_A-T6688,,,,,,False,False,hungarian,GT-0005,False,False
measurement,44.75,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,1.913006297473569,16.014326314940615,0.2893302922504556,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,44.93,HEDEF_4,RADAR_A,RADAR_A-T2049,GT-0017,6.175326004998686,16.014326314940615,0.3638944316300333,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,46.13,HEDEF_2,RADAR_A,RADAR_A-T6688,GT-0005,1.377434651884882,16.014326314940615,0.5389310574629058,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,46.73,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,5.0016901194789565,16.014326314940615,1.1487315520919013,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,46.73,HEDEF_5,RADAR_A,RADAR_A-T2816,,,,,,False,False,hungarian,GT-0004,False,False
measurement,47.3,HEDEF_3,RADAR_A,RADAR_A-T2044,,,,,,False,False,hungarian,GT-0010,False,False
measurement,47.73,HEDEF_1,RADAR_B,RADAR_B-T1560,GT-0020,30.157464942602594,16.014326314940615,0.9908314989643723,11.618285980628052,True,False,hungarian,GT-0012,False,False
measurement,47.73,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,68.95399855010035,16.014326314940615,1.0632670788977279,11.618285980628052,True,False,create,GT-0021,True,False
measurement,48.14,HEDEF_1,RADAR_C,RADAR_C-T7178,GT-0001,6.94228173380993,16.014326314940615,0.9998198611601044,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,48.14,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,0.3888233037522857,16.014326314940615,0.026634432522649448,11.618285980628052,False,False,source_map,GT-0004,False,False
track_deleted,49.55,HEDEF_1,,,,,,,,,,,GT-0020,,
measurement,49.55,HEDEF_3,RADAR_A,RADAR_A-T2044,GT-0010,2.169123846877634,16.014326314940615,3.9995016514143784,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,49.55,HEDEF_5,RADAR_A,RADAR_A-T2816,GT-0004,11.595824811167196,16.014326314940615,1.011192914038466,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,49.62,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,1.4578658522583412,22.42005684091686,0.017717372775155147,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,50.14,HEDEF_4,RADAR_A,RADAR_A-T2864,,,,,,False,False,hungarian,GT-0017,False,False
measurement,51.21,HEDEF_3,RADAR_C,RADAR_C-T1872,,,,,,False,False,hungarian,GT-0010,False,False
measurement,51.54,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,2.9312324680323854,22.42005684091686,0.875619418462019,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,51.54,HEDEF_5,RADAR_A,RADAR_A-T2816,GT-0004,2.0147139706552326,22.42005684091686,0.09506756068808253,16.265600372879273,False,False,source_map,GT-0004,False,False
track_deleted,52.37,HEDEF_2,,,,,,,,,,,GT-0019,,
measurement,52.37,HEDEF_2,RADAR_C,RADAR_C-T8774,GT-0005,7.046792857729203,16.014326314940615,0.18516477032894693,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,52.53,HEDEF_4,RADAR_A,RADAR_A-T2864,GT-0017,12.33182938564335,16.014326314940615,0.24223067168395399,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,53.94,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,3.785434961367054,22.42005684091686,0.14044694628258564,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,53.94,HEDEF_5,RADAR_A,RADAR_A-T2816,GT-0004,0.3951584212319994,22.42005684091686,0.10659209675395312,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,54.17,HEDEF_2,RADAR_A,RADAR_A-T8096,,,,,,False,False,hungarian,GT-0005,False,False
measurement,54.29,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,,,,,,False,False,create,GT-0022,True,False
measurement,54.46,HEDEF_4,RADAR_B,RADAR_B-T7421,,,,,,False,False,hungarian,GT-0017,False,False
measurement,55.77,HEDEF_3,RADAR_A,RADAR_A-T3760,,,,,,False,False,hungarian,GT-0010,False,False
measurement,55.77,HEDEF_5,RADAR_A,RADAR_A-T2816,GT-0004,4.71177333909554,22.42005684091686,0.5612587437355263,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,56.14,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,0.9131308947701184,16.014326314940615,0.09230525286428878,11.618285980628052,False,False,source_map,GT-0022,False,False
measurement,56.3,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,0.2871830317791308,16.014326314940615,0.7572877303556407,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,56.74,HEDEF_2,RADAR_A,RADAR_A-T8096,GT-0005,1.8992284143814364,16.014326314940615,0.03858896139577133,11.618285980628052,False,False,source_map,GT-0005,False,False
track_deleted,56.96,HEDEF_4,,,,,,,,,,,GT-0003,,
measurement,56.96,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,,,,,,False,False,hungarian,GT-0022,False,False
measurement,56.96,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,1.0961821840948276,22.42005684091686,0.02150494783315854,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,57.66,HEDEF_2,RADAR_B,RADAR_B-T9773,,,,,,False,False,hungarian,GT-0005,False,False
measurement,58.22,HEDEF_4,RADAR_A,RADAR_A-T5201,,,,,,False,False,hungarian,GT-0017,False,False
measurement,58.41,HEDEF_1,RADAR_C,RADAR_C-T7178,GT-0001,6.881985596282335,16.014326314940615,0.32659143091656617,11.618285980628052,False,False,source_map,GT-0001,False,False
measurement,58.54,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,4.679271655126579,16.014326314940615,8.589581861294455,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,58.56,HEDEF_3,RADAR_A,RADAR_A-T3760,GT-0010,10.586737120007987,16.014326314940615,0.24493586942496792,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,58.69,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0022,54.97378903046006,16.014326314940615,0.09479611851784871,11.618285980628052,True,False,create,GT-0023,True,False
measurement,58.83,HEDEF_1,RADAR_B,RADAR_B-T9159,,,,,,False,False,hungarian,GT-0012,False,False
measurement,59.4,HEDEF_4,RADAR_B,RADAR_B-T7421,GT-0017,30.345706754092877,16.014326314940615,0.4943725020324421,11.618285980628052,True,False,create,GT-0024,True,False
measurement,59.51,HEDEF_3,RADAR_C,RADAR_C-T1872,GT-0010,0.8996528731180309,22.42005684091686,1.9288624740884563,16.265600372879273,False,False,source_map,GT-0010,False,False
measurement,59.51,HEDEF_5,RADAR_C,RADAR_C-T9199,GT-0004,8.617947254056078,16.014326314940615,0.5490521570337363,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,60.64,HEDEF_3,RADAR_A,RADAR_A-T3760,GT-0010,0.5697118011406186,16.014326314940615,0.44026931452137497,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,60.77,HEDEF_4,RADAR_A,RADAR_A-T5201,GT-0017,2.2221438259906563,16.014326314940615,0.2899082548394029,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,61.21,HEDEF_1,RADAR_A,RADAR_A-T2271,GT-0012,13.253693598350445,16.014326314940615,1.6165358821275055,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,61.22,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0023,1.2910383396817118,16.014326314940615,1.9965434657141945,11.618285980628052,False,False,source_map,GT-0023,False,False
measurement,61.64,HEDEF_2,RADAR_A,RADAR_A-T8883,,,,,,False,False,hungarian,GT-0005,False,False
measurement,61.64,HEDEF_5,RADAR_A,RADAR_A-T2679,,,,,,False,False,hungarian,GT-0004,False,False
measurement,62.51,GHOST_TRACK,RADAR_C,RADAR_C-GH87747,,,,,,False,False,hungarian,GT-0022,False,False
measurement,62.51,HEDEF_2,RADAR_B,RADAR_B-T9773,GT-0005,34.114030276994534,16.014326314940615,0.8915171368227709,11.618285980628052,True,False,create,GT-0025,True,False
measurement,62.51,HEDEF_5,RADAR_B,RADAR_B-T6829,GT-0004,9.68814272009931,16.014326314940615,7.7302406136531845,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,62.75,GHOST_TRACK,RADAR_B,RADAR_B-GH78456,GT-0022,18.655233953774193,22.42005684091686,2.720753068513757,16.265600372879273,False,False,source_map,GT-0022,False,False
measurement,62.84,HEDEF_4,RADAR_A,RADAR_A-T5201,GT-0017,8.140932378926195,16.014326314940615,8.744093248614607e-05,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,63.0,GHOST_TRACK,RADAR_A,RADAR_A-GH37115,GT-0023,29.70712302184742,16.014326314940615,1.8118253688692643,11.618285980628052,True,False,hungarian,GT-0022,False,False
