time,sensor,local_track_id,source_map_found,active_track_count,predicted_global_track_id,position_innovation_m,velocity_innovation_mps,d2,base_gate,effective_gate,q_scale,maneuver_score,last_nis,assignment_cost,accepted_global_track_id,created_global_track_id,measurement_accepted,result
793.63,RADAR_A,RADAR_A-T3634,True,4,GT-0052,666.4307186853495,8.009970790827884,1.0387782373906849,22.5,22.5,1.0,0.06980226718091438,1.8429008253838002,59.573763794528915,GT-0052,,True,ACCEPTED
795.24,RADAR_A,RADAR_A-T3634,True,4,GT-0052,542.3145963849292,15.100080167205235,2.0008967552462873,22.5,22.5,1.0,0.05584181374473151,1.0387782373906849,56.54164296870308,GT-0052,,True,ACCEPTED
796.08,RADAR_B,RADAR_B-T3981,True,4,GT-0052,404.9411535433289,61.737966309341566,9.328626359766478,22.5,22.5,1.0,0.04467345099578521,2.0008967552462873,67.5535975985883,GT-0052,,True,ACCEPTED
798.24,RADAR_A,RADAR_A-T3634,True,5,GT-0052,653.3198316824295,12.515575567770302,0.9992441993468496,22.5,22.5,1.0,0.09121586679273613,9.328626359766478,61.54946737869452,GT-0052,,True,ACCEPTED
800.95,RADAR_A,RADAR_A-T3634,True,5,GT-0052,123.45741537774805,14.44978566214676,0.21479233028222772,22.5,22.5,1.0,0.07297269343418891,0.9992441993468496,60.41057007341434,GT-0052,,True,ACCEPTED
801.05,RADAR_B,RADAR_B-T3981,True,5,GT-0052,827.6584102128695,59.17250347840219,13.412353042433455,22.5,22.5,1.0,0.058378154747351134,0.21479233028222772,70.41797457265511,GT-0052,,True,ACCEPTED
801.49,RADAR_C,RADAR_C-T3423,False,5,GT-0052,324.839654127334,26.07975946033177,1.4700128786558242,22.5,22.5,1.0,0.17024174117177185,13.412353042433455,61.97781353460471,GT-0052,,True,ACCEPTED
803.49,RADAR_A,RADAR_A-T3634,True,4,GT-0052,867.3912468762496,11.534433843987369,1.812480172083208,22.5,22.5,1.0,0.13619339293741747,1.4700128786558242,60.93438650805075,GT-0052,,True,ACCEPTED
805.51,RADAR_A,RADAR_A-T3634,True,4,GT-0052,870.268420488852,5.844748963302449,1.9574789430786854,22.5,22.5,1.0,0.10895471434993398,1.812480172083208,55.811012385730734,GT-0052,,True,ACCEPTED
805.81,RADAR_B,RADAR_B-T3981,True,4,GT-0052,635.2372162430645,16.652272636857436,13.987466208270872,22.5,22.5,1.0,0.0871637714799472,1.9574789430786854,62.130351941253885,GT-0052,,True,ACCEPTED
807.45,RADAR_C,RADAR_C-T3423,True,4,GT-0052,779.7741959759795,62.83437911443403,3.391095669324898,22.5,22.5,1.0,0.20285545398847232,13.987466208270872,65.17808451058272,GT-0052,,True,ACCEPTED
808.37,RADAR_A,RADAR_A-T3634,True,4,GT-0052,868.5364923306885,54.670059383184906,3.1054971408668797,22.5,22.5,1.0,0.16228436319077788,3.391095669324898,64.64239695399272,GT-0052,,True,ACCEPTED
810.81,RADAR_A,RADAR_A-T3634,True,4,GT-0052,1169.7237725739526,11.888749226160169,3.157460258250521,22.5,22.5,1.0,0.1298274905526223,3.1054971408668797,61.7560928649407,GT-0052,,True,ACCEPTED
813.43,RADAR_A,RADAR_A-T3634,True,4,GT-0052,1570.1389916607636,36.259821608086845,9.136080912671213,22.5,22.5,1.0,0.10386199244209784,3.157460258250521,65.31499908771345,GT-0052,,True,ACCEPTED
816.72,RADAR_A,RADAR_A-T3634,True,4,GT-0052,2197.338381936344,19.65535858620101,11.95013797650626,22.5,22.5,1.0,0.13535760916486517,9.136080912671213,67.23056543718629,GT-0052,,True,ACCEPTED
819.87,RADAR_B,RADAR_B-T3345,False,4,GT-0052,1733.9388309738051,18.999132615269797,6.494118709628885,22.5,22.5,1.0,0.2074550536069965,11.95013797650626,63.611975955581755,GT-0052,,True,ACCEPTED
821.13,RADAR_A,RADAR_A-T7594,False,4,GT-0052,2220.869301815397,16.43560555117494,11.033245551242768,22.5,22.5,1.0,0.17419935471274528,6.494118709628885,68.7889311058138,GT-0052,,True,ACCEPTED
823.23,RADAR_A,RADAR_A-T7594,True,4,GT-0052,2386.4609168166794,4.854379009545234,12.923755755253818,22.5,22.5,1.0,0.22324690962424235,11.033245551242768,68.5710444255242,GT-0052,,True,ACCEPTED
828.49,RADAR_A,RADAR_A-T8580,False,4,GT-0052,2605.939419453154,4.264369237029899,14.946802934639086,22.5,22.5,1.0,0.2939934569536242,12.923755755253818,72.36223455859664,GT-0052,,True,ACCEPTED
833.34,RADAR_A,RADAR_A-T9991,False,4,GT-0052,2747.4493799827123,14.1557323527067,16.871201281802147,22.5,22.5,1.0,0.38430814780688416,14.946802934639086,74.64783889163081,GT-0052,,True,ACCEPTED
834.65,RADAR_B,RADAR_B-T7382,False,4,GT-0052,2610.8694861487184,47.61644235352646,48.94796495664646,22.5,22.5,1.0,0.48863320627554313,16.871201281802147,100.60758192406419,,GT-0062,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
840.0,RADAR_B,RADAR_B-T7382,True,5,GT-0062,1255.6778886830255,69.42522811283125,2.3256160329799744,22.5,22.5,1.0,0.0,0.0,86.38649320069379,GT-0062,,True,ACCEPTED
846.81,RADAR_A,RADAR_A-T7364,False,5,GT-0062,451.3748638333895,41.45618640581224,0.6354682916184179,22.5,22.5,1.0,0.0,2.3256160329799744,64.14667340632786,GT-0062,,True,ACCEPTED
849.02,RADAR_A,RADAR_A-T7364,True,4,GT-0062,516.511758795499,31.7447172030803,6.858602997883855,22.5,22.5,1.0,0.0,0.6354682916184179,61.20467264996754,GT-0062,,True,ACCEPTED
850.5,RADAR_B,RADAR_B-T2407,False,4,GT-0062,563.8950335987249,13.203792779509188,2.4328995803994617,22.5,22.5,1.0,0.014310049964730918,6.858602997883855,55.388049560216416,GT-0062,,True,ACCEPTED
851.39,RADAR_A,RADAR_A-T7364,True,4,GT-0062,553.4897835926608,4.20030986934176,0.8000764669936329,22.5,22.5,1.0,0.011448039971784736,2.4328995803994617,54.593762811765664,GT-0062,,True,ACCEPTED
854.3,RADAR_C,RADAR_C-T4624,False,4,GT-0062,447.4188965997006,76.92626557031166,10.308779863096223,22.5,22.5,1.0,0.00915843197742779,0.8000764669936329,70.3937694892456,GT-0062,,True,ACCEPTED
856.87,RADAR_A,RADAR_A-T5198,False,4,GT-0062,681.7147258739991,12.98514434318294,1.2546157225714796,22.5,22.5,1.0,0.07913974330021262,10.308779863096223,61.30102529369944,GT-0062,,True,ACCEPTED
861.95,RADAR_A,RADAR_A-T9481,False,4,GT-0062,1297.0858075360936,4.772221997212336,3.723150326423299,22.5,22.5,1.0,0.0633117946401701,1.2546157225714796,61.1366479478,GT-0062,,True,ACCEPTED
864.04,RADAR_B,RADAR_B-T9501,False,4,GT-0062,1487.7743948282655,12.454755668213535,4.27612550290032,22.5,22.5,1.0,0.050649435712136086,3.723150326423299,60.17150341662464,GT-0062,,True,ACCEPTED
867.59,RADAR_A,RADAR_A-T4940,False,4,GT-0062,1868.2186886352417,13.618768101412648,7.643482778074725,22.5,22.5,1.0,0.04051954856970887,4.27612550290032,65.72584542916755,GT-0062,,True,ACCEPTED
870.83,RADAR_C,RADAR_C-T2175,False,4,GT-0062,2511.8155394421456,20.033231402450724,8.239517827304187,22.5,22.5,1.0,0.05980701849034586,7.643482778074725,67.52957057847082,GT-0062,,True,ACCEPTED
872.59,RADAR_A,RADAR_A-T4048,False,4,GT-0062,2209.7452040453977,20.268887549145127,10.870125320356806,22.5,22.5,1.0,0.08517091191401314,8.239517827304187,69.12651542362977,GT-0062,,True,ACCEPTED
873.88,RADAR_B,RADAR_B-T2425,False,4,GT-0062,599.0798685110286,26.87203458487763,2.659769082820678,22.5,22.5,1.0,0.1493054848704906,10.870125320356806,59.90290464226988,GT-0062,,True,ACCEPTED
875.96,RADAR_A,RADAR_A-T4048,True,4,GT-0062,789.9140364063742,8.331277885667037,1.3616902437790335,22.5,22.5,1.0,0.1194443878963925,2.659769082820678,63.595008068039924,GT-0062,,True,ACCEPTED
878.49,RADAR_A,RADAR_A-T4048,True,4,GT-0062,710.8050217559787,26.989258992836042,3.7387633771799518,22.5,22.5,1.0,0.09555551031711401,1.3616902437790335,59.92830681802556,GT-0062,,True,ACCEPTED
878.51,RADAR_B,RADAR_B-T2425,True,4,GT-0062,712.9901114121866,33.38479664753392,8.894439050721052,22.5,22.5,1.0,0.07644440825369121,3.7387633771799518,62.90106403734012,GT-0062,,True,ACCEPTED
880.83,RADAR_A,RADAR_A-T4048,True,4,GT-0062,949.344822165936,26.667620137515286,4.0289603776292315,22.5,22.5,1.0,0.10939617744830385,8.894439050721052,60.26927755021719,GT-0062,,True,ACCEPTED
883.86,RADAR_A,RADAR_A-T4048,True,4,GT-0062,1674.9631233635032,5.709782966522086,6.085988054188314,22.5,22.5,1.0,0.08751694195864308,4.0289603776292315,62.2988070953817,GT-0062,,True,ACCEPTED
886.01,RADAR_C,RADAR_C-T5660,False,4,GT-0062,1090.0599049360474,25.733916555684694,6.192239324448287,22.5,22.5,1.0,0.07144668780338637,6.085988054188314,61.45369195859846,GT-0062,,True,ACCEPTED
889.9,RADAR_B,RADAR_B-T1904,False,4,GT-0062,1324.7132962270857,30.342997393594867,5.311579838173702,22.5,22.5,1.0,0.060361338983513875,6.192239324448287,63.122311710508754,GT-0062,,True,ACCEPTED
891.44,RADAR_A,RADAR_A-T4724,False,4,GT-0062,650.3773434278817,30.781774895824576,2.1600627502727456,22.5,22.5,1.0,0.048289071186811104,5.311579838173702,61.29627775065385,GT-0062,,True,ACCEPTED
895.05,RADAR_B,RADAR_B-T1904,True,4,GT-0062,352.7433582906102,55.787554104965885,0.9300166415858204,22.5,22.5,1.0,0.03863125694944888,2.1600627502727456,65.60162122320558,GT-0062,,True,ACCEPTED
896.51,RADAR_A,RADAR_A-T7386,False,4,GT-0062,841.3222664765706,28.223190160952882,2.1394359176670457,22.5,22.5,1.0,0.030905005559559107,0.9300166415858204,63.307454185002,GT-0062,,True,ACCEPTED
898.61,RADAR_A,RADAR_A-T7386,True,4,GT-0062,920.7446940767346,2.637109755926706,1.9453438488659813,22.5,22.5,1.0,0.024724004447647288,2.1394359176670457,55.10244798800573,GT-0062,,True,ACCEPTED
900.12,RADAR_B,RADAR_B-T1904,True,4,GT-0062,1260.0982355203264,32.477234080705344,9.225324150103756,22.5,22.5,1.0,0.019779203558117832,1.9453438488659813,64.09488531693472,GT-0062,,True,ACCEPTED
903.15,RADAR_A,RADAR_A-T5554,False,4,GT-0062,883.0823143599733,23.804252240355584,2.5065689745245927,22.5,22.5,1.0,0.06957876534822353,9.225324150103756,60.43901335474559,GT-0062,,True,ACCEPTED
903.83,RADAR_C,RADAR_C-T1309,False,4,GT-0062,658.043472187809,81.4721318417663,23.785253622606273,22.5,22.5,1.0,0.05566301227857883,2.5065689745245927,82.5925278141694,,GT-0064,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
905.01,RADAR_A,RADAR_A-T5554,True,4,GT-0062,1095.639640532326,10.976752524410335,3.7551100239161572,22.5,22.5,1.0,0.05566301227857883,2.5065689745245927,57.39515588995796,GT-0062,,True,ACCEPTED
906.95,RADAR_A,RADAR_A-T5554,True,4,GT-0062,913.322718558548,24.20675198460135,7.437457928529776,22.5,22.5,1.0,0.04453040982286307,3.7551100239161572,60.4692131942649,GT-0062,,True,ACCEPTED
911.08,RADAR_A,RADAR_A-T5092,False,4,GT-0062,1168.516533804053,8.334901243318205,3.1291574875785764,22.5,22.5,1.0,0.05958196000045339,7.437457928529776,61.301183365193104,GT-0062,,True,ACCEPTED
914.53,RADAR_B,RADAR_B-T2354,False,4,GT-0062,1947.6820811048817,12.902432222535476,6.476886280478997,22.5,22.5,1.0,0.047665568000362715,3.1291574875785764,64.87662443751991,GT-0062,,True,ACCEPTED
915.96,RADAR_A,RADAR_A-T5259,False,4,GT-0062,1498.9301542185776,2.0261243956379484,4.892311222987654,22.5,22.5,1.0,0.04608055907494012,6.476886280478997,63.27285479700221,GT-0062,,True,ACCEPTED
918.84,RADAR_A,RADAR_A-T5259,True,4,GT-0062,1716.8438396583422,5.984754500202209,6.776241817783886,22.5,22.5,1.0,0.036864447259952096,4.892311222987654,62.30870199369227,GT-0062,,True,ACCEPTED
921.12,RADAR_A,RADAR_A-T5259,True,4,GT-0062,278.1450760535697,6.9741706245862,0.21859138662535796,22.5,22.5,1.0,0.042428921437693105,6.776241817783886,59.903360778752344,GT-0062,,True,ACCEPTED
924.74,RADAR_C,RADAR_C-T9422,False,4,GT-0062,676.090460560806,6.138308388958771,0.7614186233304813,22.5,22.5,1.0,0.033943137150154484,0.21859138662535796,59.99004222221921,GT-0062,,True,ACCEPTED
925.22,RADAR_B,RADAR_B-T9409,False,4,GT-0062,832.6121075811043,23.217753991036655,2.361503220181015,22.5,22.5,1.0,0.02715450972012359,0.7614186233304813,60.544329475721334,GT-0062,,True,ACCEPTED
926.0,RADAR_A,RADAR_A-T9094,False,4,GT-0062,870.3664669076227,23.385687244354155,4.427815129860927,22.5,22.5,1.0,0.02172360777609887,2.361503220181015,59.26157906221005,GT-0062,,True,ACCEPTED
929.78,RADAR_A,RADAR_A-T1166,False,4,GT-0062,805.3160370859405,30.174623751946143,1.5161668513840836,22.5,22.5,1.0,0.0173788862208791,4.427815129860927,66.5627879864431,GT-0062,,True,ACCEPTED
930.42,RADAR_B,RADAR_B-T9409,True,4,GT-0062,494.80804479893135,30.10095803084238,5.281211052393251,22.5,22.5,1.0,0.01390310897670328,1.5161668513840836,59.64401536880242,GT-0062,,True,ACCEPTED
931.09,RADAR_C,RADAR_C-T9422,True,4,GT-0062,884.542032586013,17.733372266581377,5.9555763596897675,22.5,22.5,1.0,0.011122487181362625,5.281211052393251,57.96820243027351,GT-0062,,True,ACCEPTED
931.97,RADAR_A,RADAR_A-T1166,True,4,GT-0062,725.3837608231846,41.969056064962075,8.496937136629924,22.5,22.5,1.0,0.008897989745090101,5.9555763596897675,63.77852570777889,GT-0062,,True,ACCEPTED
934.57,RADAR_A,RADAR_A-T1166,True,4,GT-0062,526.7070101459774,55.945923044930076,2.517108891934743,22.5,22.5,1.0,0.04873401073990416,8.496937136629924,63.43721952326218,GT-0062,,True,ACCEPTED
939.6,RADAR_A,RADAR_A-T9246,False,4,GT-0062,742.7106404548114,34.7342572292658,2.172170853260973,22.5,22.5,1.0,0.03898720859192333,2.517108891934743,61.70804051908851,GT-0062,,True,ACCEPTED
940.46,RADAR_B,RADAR_B-T6464,False,4,GT-0062,502.3789634084702,23.06992068211064,3.4434826957176607,22.5,22.5,1.0,0.031189766873538666,2.172170853260973,57.97363109677833,GT-0062,,True,ACCEPTED
942.37,RADAR_A,RADAR_A-T9246,True,4,GT-0062,465.2084279324215,22.084965416014096,2.034514597399036,22.5,22.5,1.0,0.024951813498830935,3.4434826957176607,57.953331402257334,GT-0062,,True,ACCEPTED
944.03,RADAR_B,RADAR_B-T6464,True,4,GT-0062,770.2499208353598,13.49304126550061,2.4436708415107753,22.5,22.5,1.0,0.01996145079906475,2.034514597399036,56.90795423599616,GT-0062,,True,ACCEPTED
945.23,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1144.5108971074048,8.622936384420955,3.3823471081121954,22.5,22.5,1.0,0.0159691606392518,2.4436708415107753,58.32244519582337,GT-0062,,True,ACCEPTED
947.59,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1191.4450061106443,17.82138575417199,3.7397780793705078,22.5,22.5,1.0,0.012775328511401441,3.3823471081121954,61.26205306846637,GT-0062,,True,ACCEPTED
948.13,RADAR_B,RADAR_B-T6464,True,5,GT-0062,569.173049587683,43.68329677140001,9.061444285046287,22.5,22.5,1.0,0.010220262809121153,3.7397780793705078,64.70774471913539,GT-0062,,True,ACCEPTED
949.99,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1491.6311238758803,7.576367616856614,5.513084281296614,22.5,22.5,1.0,0.05920028166473504,9.061444285046287,62.16991580214194,GT-0062,,True,ACCEPTED
952.18,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1015.7753367352553,13.602701775242632,3.161290876403285,22.5,22.5,1.0,0.04736022533178803,5.513084281296614,59.30813113977673,GT-0062,,True,ACCEPTED
954.85,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1408.7646900796124,6.638882329395895,4.998056552151879,22.5,22.5,1.0,0.03788818026543043,3.161290876403285,61.475886637276304,GT-0062,,True,ACCEPTED
957.81,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1265.4689431236043,15.002630654727303,4.67122772739674,22.5,22.5,1.0,0.030310544212344345,4.998056552151879,59.64518695352487,GT-0062,,True,ACCEPTED
960.58,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1257.7615238021033,12.455421421659992,3.778688934210902,22.5,22.5,1.0,0.024248435369875476,4.67122772739674,61.751406365991194,GT-0062,,True,ACCEPTED
963.25,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1665.0042929844542,9.187245126150447,6.455388639014077,22.5,22.5,1.0,0.01939874829590038,3.778688934210902,63.084653283949756,GT-0062,,True,ACCEPTED
965.39,RADAR_A,RADAR_A-T9246,True,4,GT-0062,1276.879711858032,7.289896976085751,4.058451053891269,22.5,22.5,1.0,0.02310880928695493,6.455388639014077,59.653261904676754,GT-0062,,True,ACCEPTED
970.38,RADAR_A,RADAR_A-T5976,False,4,GT-0062,838.1178575792433,14.845178993817559,2.3503054681755486,22.5,22.5,1.0,0.018487047429563943,4.058451053891269,59.170799999598245,GT-0062,,True,ACCEPTED
972.97,RADAR_A,RADAR_A-T5976,True,4,GT-0062,1258.2164154275233,7.040248744300055,4.034278735058008,22.5,22.5,1.0,0.014789637943651155,2.3503054681755486,57.93508751615404,GT-0062,,True,ACCEPTED
975.33,RADAR_C,RADAR_C-T2797,False,4,GT-0062,1549.6734205041575,15.834115580001058,5.853509112177451,22.5,22.5,1.0,0.011831710354920925,4.034278735058008,62.961875318129685,GT-0062,,True,ACCEPTED
977.94,RADAR_A,RADAR_A-T6047,False,4,GT-0062,1338.1422400741187,17.722879003698427,4.318029512998829,22.5,22.5,1.0,0.00946536828393674,5.853509112177451,63.35235827367841,GT-0062,,True,ACCEPTED
978.18,RADAR_B,RADAR_B-T9637,False,4,GT-0062,884.8433524027182,24.729509749937744,35.938763076900166,22.5,22.5,1.0,0.0075722946271493926,4.318029512998829,83.21025828957804,,GT-0067,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
979.85,RADAR_A,RADAR_A-T6047,True,4,GT-0062,1511.9613346248757,19.34628627286396,12.096946785763318,22.5,22.5,1.0,0.0075722946271493926,4.318029512998829,63.005986087293266,GT-0062,,True,ACCEPTED
982.2,RADAR_B,RADAR_B-T9637,True,4,GT-0062,1078.7772368428355,9.468984222784975,3.052098342330183,22.5,22.5,1.0,0.1076736154644415,12.096946785763318,58.60929612284096,GT-0062,,True,ACCEPTED
985.75,RADAR_A,RADAR_A-T9975,False,4,GT-0062,1500.0393611625482,16.55869613116393,5.793547654116153,22.5,22.5,1.0,0.0861388923715532,3.052098342330183,64.99804865660134,GT-0062,,True,ACCEPTED
988.29,RADAR_A,RADAR_A-T9975,True,4,GT-0062,174.8771555330906,16.192933282636243,0.5491269919694584,22.5,22.5,1.0,0.06891111389724257,5.793547654116153,58.3864418649288,GT-0062,,True,ACCEPTED
992.65,RADAR_B,RADAR_B-T8038,False,4,GT-0062,178.4967952799669,65.24632546539233,5.958661908790766,22.5,22.5,1.0,0.05512889111779406,0.5491269919694584,64.5033707373097,GT-0062,,True,ACCEPTED
996.24,RADAR_A,RADAR_A-T2112,False,4,GT-0062,470.4620251145666,57.19867715787576,1.552846701642813,22.5,22.5,1.0,0.04410311289423525,5.958661908790766,64.11931318416183,GT-0062,,True,ACCEPTED
1000.67,RADAR_A,RADAR_A-T6606,False,4,GT-0062,332.9433512439964,12.551330604622118,0.6093983556165599,22.5,22.5,1.0,0.0352824903153882,1.552846701642813,58.38807645514344,GT-0062,,True,ACCEPTED
1003.77,RADAR_A,RADAR_A-T6606,True,4,GT-0062,877.5162380842995,33.13380840920718,4.527494294919649,22.5,22.5,1.0,0.028225992252310563,0.6093983556165599,60.896863640265266,GT-0062,,True,ACCEPTED
1005.01,RADAR_C,RADAR_C-T1580,False,4,GT-0062,1366.8763536829788,63.58050979032239,26.77067501368595,22.5,22.5,1.0,0.02258079380184845,4.527494294919649,82.18908802074763,,GT-0068,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
1006.92,RADAR_A,RADAR_A-T6606,True,5,GT-0062,582.3166954116033,13.677757021143446,1.569789900845129,22.5,22.5,1.0,0.02258079380184845,4.527494294919649,56.69913850878188,GT-0062,,True,ACCEPTED
1008.93,RADAR_B,RADAR_B-T9923,False,5,GT-0068,1114.389365770608,118.00316529244601,1.472893084416303,22.5,22.5,1.0,0.0,0.0,85.01947322161895,GT-0068,,True,ACCEPTED
1012.11,RADAR_A,RADAR_A-T7625,False,6,GT-0062,175.2124787855282,8.28110846305251,0.24280125863281354,22.5,22.5,1.0,0.01806463504147876,1.569789900845129,57.4094076848154,GT-0062,,True,ACCEPTED
1014.77,RADAR_A,RADAR_A-T7625,True,6,GT-0062,695.0650863339185,5.696427089694409,1.1899853201686803,22.5,22.5,1.0,0.014451708033183009,0.24280125863281354,57.66833380611494,GT-0062,,True,ACCEPTED
1014.77,RADAR_B,RADAR_B-T9923,True,6,GT-0068,1050.0730410377178,234.96614650717302,3.513913710363004,22.5,22.5,1.0,0.0,1.472893084416303,73.03506182766061,,GT-0071,False,VELOCITY_GATE_FAIL;NEW_TRACK_CREATED
1017.84,RADAR_A,RADAR_A-T7625,True,5,GT-0062,624.0917556882025,12.02171864129607,1.4902252577200537,22.5,22.5,1.0,0.011561366426546408,1.1899853201686803,57.66836991617266,GT-0062,,True,ACCEPTED
1018.52,RADAR_B,RADAR_B-T9923,True,5,GT-0062,627.0534110936644,17.0262873337223,5.442073663544136,22.5,22.5,1.0,0.009249093141237126,1.4902252577200537,56.81869488728161,GT-0062,,True,ACCEPTED
1023.43,RADAR_A,RADAR_A-T6264,False,5,GT-0062,520.316318036509,5.213760991421086,0.6788857455114959,22.5,22.5,1.0,0.007399274512989701,5.442073663544136,63.332336636391005,GT-0062,,True,ACCEPTED
1023.51,RADAR_B,RADAR_B-T9923,True,5,GT-0062,516.2195984036199,15.449004638251937,2.311985200930018,22.5,22.5,1.0,0.005919419610391761,0.6788857455114959,56.09876448614461,GT-0062,,True,ACCEPTED
1026.13,RADAR_A,RADAR_A-T6264,True,5,GT-0062,231.59313970789535,2.1986367775157007,0.1424901583921438,22.5,22.5,1.0,0.004735535688313409,2.311985200930018,56.17623059668772,GT-0062,,True,ACCEPTED
1028.3,RADAR_B,RADAR_B-T9923,True,5,GT-0062,673.0930242063722,10.406531491187664,2.2372825488571166,22.5,22.5,1.0,0.003788428550650727,0.1424901583921438,54.76635727982944,GT-0062,,True,ACCEPTED
1028.9,RADAR_A,RADAR_A-T6264,True,5,GT-0062,484.4044342712181,6.670591102930936,0.924164211013959,22.5,22.5,1.0,0.003030742840520582,2.2372825488571166,54.4604402963315,GT-0062,,True,ACCEPTED
1029.54,RADAR_C,RADAR_C-T3321,False,5,GT-0062,1447.3691247757592,45.92938095735336,5.933319966013986,22.5,22.5,1.0,0.0024245942724164657,0.924164211013959,66.10094756440951,GT-0062,,True,ACCEPTED
1030.37,RADAR_B,RADAR_B-T9923,True,5,GT-0062,429.46331094927024,13.432991738852355,0.6643872133038892,22.5,22.5,1.0,0.0019396754179331725,5.933319966013986,60.850399012624294,GT-0062,,True,ACCEPTED
1035.65,RADAR_B,RADAR_B-T9923,True,5,GT-0062,731.177915338757,36.05473766785889,1.635870751949071,22.5,22.5,1.0,0.001551740334346538,0.6643872133038892,63.6912731630595,GT-0062,,True,ACCEPTED
1036.77,RADAR_A,RADAR_A-T2832,False,5,GT-0062,453.5844991510028,36.8402048487929,1.518212161068743,22.5,22.5,1.0,0.0012413922674772305,1.635870751949071,61.787813257978875,GT-0062,,True,ACCEPTED
1041.29,RADAR_C,RADAR_C-T3321,True,4,GT-0062,1453.1725742571707,60.60698886634726,8.084656587871697,22.5,22.5,1.0,0.0009931138139817844,1.518212161068743,67.65489681105173,GT-0062,,True,ACCEPTED
1041.55,RADAR_B,RADAR_B-T9923,True,4,GT-0062,489.6088040717163,28.664817178730264,1.6772073437186985,22.5,22.5,1.0,0.035538767515713714,8.084656587871697,59.59831122563954,GT-0062,,True,ACCEPTED
1042.71,RADAR_A,RADAR_A-T5836,False,4,GT-0062,345.2533690031744,16.09897688990581,2.349268370482475,22.5,22.5,1.0,0.028431014012570973,1.6772073437186985,55.49147411383195,GT-0062,,True,ACCEPTED
1045.14,RADAR_A,RADAR_A-T5836,True,4,GT-0062,216.69253331880074,29.645022606496365,2.8185998367159115,22.5,22.5,1.0,0.02274481121005678,2.349268370482475,58.77123804754377,GT-0062,,True,ACCEPTED
1045.63,RADAR_B,RADAR_B-T9923,True,4,GT-0062,375.66273284217164,14.681844176099084,1.4452987968514808,22.5,22.5,1.0,0.018195848968045426,2.8185998367159115,55.617050604303046,GT-0062,,True,ACCEPTED
1048.19,RADAR_A,RADAR_A-T5836,True,4,GT-0062,367.43171788477554,20.86525230217113,0.5864079210799423,22.5,22.5,1.0,0.014556679174436342,1.4452987968514808,61.849449161656395,GT-0062,,True,ACCEPTED
1049.78,RADAR_C,RADAR_C-T3321,True,4,GT-0062,323.16561669914245,44.16773545526165,2.3538722829617544,22.5,22.5,1.0,0.011645343339549074,0.5864079210799423,62.71389023065694,GT-0062,,True,ACCEPTED
1049.9,RADAR_B,RADAR_B-T9923,True,4,GT-0062,449.432810060178,24.902541085700747,1.1944876373814806,22.5,22.5,1.0,0.00931627467163926,2.3538722829617544,60.008816933246486,GT-0062,,True,ACCEPTED
1056.53,RADAR_B,RADAR_B-T9923,True,6,GT-0062,173.6759000885111,36.49018679185571,0.7885543921833165,22.5,22.5,1.0,0.007453019737311408,1.1944876373814806,62.21529081619156,GT-0062,,True,ACCEPTED
1062.8,RADAR_A,RADAR_A-T6397,False,4,GT-0062,265.5863975610641,32.744742657546446,0.9576233174106051,22.5,22.5,1.0,0.005962415789849127,0.7885543921833165,61.625694145092645,GT-0062,,True,ACCEPTED
1067.6,RADAR_A,RADAR_A-T8687,False,4,GT-0062,596.4152116058749,11.648600964018362,1.169591378441565,22.5,22.5,1.0,0.004769932631879302,0.9576233174106051,58.32995489472384,GT-0062,,True,ACCEPTED
1068.23,RADAR_B,RADAR_B-T5429,False,4,GT-0062,780.4779657910483,56.88450292886189,43.07207769181434,22.5,22.5,1.0,0.0038159461055034417,1.169591378441565,95.29435502395572,,GT-0076,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
1070.33,RADAR_A,RADAR_A-T8687,True,5,GT-0062,320.97974414798995,27.846131013140706,5.866465990791197,22.5,22.5,1.0,0.0038159461055034417,1.169591378441565,59.38716967566505,GT-0062,,True,ACCEPTED
1072.53,RADAR_C,RADAR_C-T8400,False,5,GT-0062,855.589218870707,46.08207442827898,6.245640951550026,22.5,22.5,1.0,0.0030527568844027535,5.866465990791197,64.30632656023845,GT-0062,,True,ACCEPTED
1073.94,RADAR_B,RADAR_B-T5429,True,5,GT-0076,165.19745603405352,65.21823838633404,0.19789523070574425,22.5,22.5,1.0,0.0,0.0,84.16074871908434,GT-0076,,True,ACCEPTED
