x,vx,y,vy,time,target
17557.287660932172,117.95636485915568,6084.954751174999,41.37780805109546,149.0,TARGET_1_LINEAR
17674.91242778696,117.62476685478686,6126.108486810015,41.153735635016666,150.0,TARGET_1_LINEAR
17792.836112083794,117.92368429683616,6167.506370551205,41.39788374119005,151.0,TARGET_1_LINEAR
17910.751435743045,117.9153236592505,6208.951185245718,41.44481469451356,152.0,TARGET_1_LINEAR
18029.17782536061,118.42638961756587,6250.159371384697,41.20818613897923,153.0,TARGET_1_LINEAR
18147.823053930642,118.6452285700339,6291.286680462703,41.12730907800567,154.0,TARGET_1_LINEAR
18266.381210019386,118.558156088743,6332.853500281503,41.566819818800546,155.0,TARGET_1_LINEAR
18385.269532647726,118.88832262833822,6374.745723954704,41.8922236732008,156.0,TARGET_1_LINEAR
18504.680046798927,119.41051415119995,6416.646349164558,41.90062520985391,157.0,TARGET_1_LINEAR
18624.363342138644,119.68329533971793,6458.422867671775,41.77651850721652,158.0,TARGET_1_LINEAR
18744.17630401936,119.8129618807133,6500.147328957244,41.724461285469445,159.0,TARGET_1_LINEAR
18864.028064286067,119.85176026671039,6542.109853052888,41.96252409564421,160.0,TARGET_1_LINEAR
18983.552536279483,119.524471993417,6584.909332058806,42.7994790059184,161.0,TARGET_1_LINEAR
19102.6746013203,119.12206504081712,6627.22313561961,42.31380356080331,162.0,TARGET_1_LINEAR
19222.25991071052,119.58530939021715,6669.853604257998,42.630468638388486,163.0,TARGET_1_LINEAR
19342.094868027558,119.834957317038,6712.735411100092,42.8818068420942,164.0,TARGET_1_LINEAR
19461.924926635456,119.83005860789923,6755.258316193592,42.522905093499865,165.0,TARGET_1_LINEAR
19581.78530706663,119.86038043117672,6797.510356602486,42.25204040889502,166.0,TARGET_1_LINEAR
19702.035735391175,120.25042832454382,6839.703574058781,42.193217456294164,167.0,TARGET_1_LINEAR
19821.955964837,119.92022944582682,6881.768237178414,42.06466311963297,168.0,TARGET_1_LINEAR
19942.041366864538,120.08540202753707,6923.607410476925,41.839173298511376,169.0,TARGET_1_LINEAR
20061.797880733848,119.7565138693105,6965.544058660033,41.93664818310814,170.0,TARGET_1_LINEAR
20181.6523812316,119.85450049775399,7007.277929572993,41.73387091295969,171.0,TARGET_1_LINEAR
20301.31846640711,119.66608517550667,7049.1046204608965,41.82669088790274,172.0,TARGET_1_LINEAR
20420.405317846016,119.08685143890774,7090.368325839048,41.26370537815212,173.0,TARGET_1_LINEAR
20539.20479159642,118.79947375040678,7131.546652356516,41.178326517467376,174.0,TARGET_1_LINEAR
20658.128628373066,118.92383677664598,7173.3151213607625,41.768469004247194,175.0,TARGET_1_LINEAR
20777.395528998994,119.2669006259268,7215.019614953025,41.70449359226183,176.0,TARGET_1_LINEAR
20896.65482314176,119.25929414276573,7256.323096799431,41.303481846406704,177.0,TARGET_1_LINEAR
21015.906712030126,119.25188888836877,7297.51111519027,41.18801839083865,178.0,TARGET_1_LINEAR
21135.28768834263,119.380976312504,7338.368241203688,40.85712601341772,179.0,TARGET_1_LINEAR
21254.87640326083,119.58871491820047,7379.838462782307,41.47022157861875,180.0,TARGET_1_LINEAR
21374.42161411965,119.54521085881773,7421.469369049765,41.63090626745832,181.0,TARGET_1_LINEAR
21494.242882575152,119.82126845550216,7462.939787128469,41.470418078703986,182.0,TARGET_1_LINEAR
21614.153788023377,119.91090544822633,7504.415242167486,41.4754550390167,183.0,TARGET_1_LINEAR
21734.10376391102,119.94997588764586,7545.581493292961,41.16625112547452,184.0,TARGET_1_LINEAR
21854.06354386837,119.95977995734944,7586.9469437349335,41.3654504419727,185.0,TARGET_1_LINEAR
21974.603781268837,120.54023740046746,7628.696102507341,41.74915877240678,186.0,TARGET_1_LINEAR
22096.00529165231,121.40151038347209,7670.138322254592,41.44221974725156,187.0,TARGET_1_LINEAR
22217.755730290468,121.75043863816036,7711.653878804139,41.51555654954691,188.0,TARGET_1_LINEAR
22340.382090101917,122.62635981144743,7752.846116039544,41.192237235404846,189.0,TARGET_1_LINEAR
22462.672561176492,122.29047107457512,7793.79859621677,40.95248017722724,190.0,TARGET_1_LINEAR
22584.113473961344,121.44091278485121,7834.540774385326,40.74217816855493,191.0,TARGET_1_LINEAR
22705.250733681572,121.13725972022972,7875.343110068471,40.802335683145415,192.0,TARGET_1_LINEAR
22826.52469579211,121.27396211054058,7916.895914087303,41.55280401883177,193.0,TARGET_1_LINEAR
22948.178827437925,121.654131645815,7958.21795664387,41.322042556566814,194.0,TARGET_1_LINEAR
23069.4735932152,121.29476577727566,7999.7367668690395,41.51881022516942,195.0,TARGET_1_LINEAR
23190.240265709668,120.7666724944674,8041.988160600551,42.25139373151116,196.0,TARGET_1_LINEAR
23311.478714252426,121.23844854275592,8084.05188407122,42.063723470669274,197.0,TARGET_1_LINEAR
23432.031908983547,120.55319473111956,8126.657156491556,42.60527242033544,198.0,TARGET_1_LINEAR
23552.539287776566,120.50737879301852,8169.75755543668,43.10039894512482,199.0,TARGET_1_LINEAR
23672.408895506065,119.86960772950077,8212.618204372624,42.86064893594332,200.0,TARGET_1_LINEAR
23792.280600715454,119.87170520938804,8255.497645546073,42.879441173449216,201.0,TARGET_1_LINEAR
23911.972279736252,119.69167902079634,8298.62622669246,43.128581146388214,202.0,TARGET_1_LINEAR
24031.236910585296,119.2646308490433,8341.69785604484,43.071629352379695,203.0,TARGET_1_LINEAR
24150.549659687025,119.31274910172806,8384.975260930843,43.2774048860032,204.0,TARGET_1_LINEAR
24270.147054739988,119.59739505296362,8427.802808980112,42.827548049268046,205.0,TARGET_1_LINEAR
24389.130804124656,118.98374938466937,8471.141427758139,43.33861877802745,206.0,TARGET_1_LINEAR
24508.247479114118,119.1166749894612,8514.180651921544,43.03922416340483,207.0,TARGET_1_LINEAR
24627.984614893787,119.73713577967021,8557.266145938665,43.085494017121974,208.0,TARGET_1_LINEAR
24748.19346954708,120.20885465329575,8600.37864734835,43.11250140968602,209.0,TARGET_1_LINEAR
24869.22662337033,121.03315382324854,8644.193285095014,43.8146377466633,210.0,TARGET_1_LINEAR
24990.16019153419,120.9335681638569,8688.39655122206,44.20326612704504,211.0,TARGET_1_LINEAR
25111.35191007788,121.19171854369097,8733.147269972118,44.75071875005798,212.0,TARGET_1_LINEAR
25232.15765923734,120.80574915945893,8778.172409306175,45.02513933405735,213.0,TARGET_1_LINEAR
25353.386778191536,121.22911895419877,8822.494052845663,44.32164353948811,214.0,TARGET_1_LINEAR
25474.142593740668,120.75581554913246,8866.000003514047,43.50595066838407,215.0,TARGET_1_LINEAR
25594.790646556023,120.64805281535465,8909.79297108475,43.79296757070245,216.0,TARGET_1_LINEAR
25716.039642192216,121.24899563619306,8953.61557656762,43.82260548287036,217.0,TARGET_1_LINEAR
25837.940084046637,121.90044185442157,8996.886141467205,43.2705648995844,218.0,TARGET_1_LINEAR
25959.159172925316,121.21908887867951,9040.13448728723,43.248345820025754,219.0,TARGET_1_LINEAR
26080.531887983572,121.37271505825524,9083.36975520802,43.23526792078812,220.0,TARGET_1_LINEAR
26201.07762620181,120.5457382182393,9126.569375113002,43.199619904983,221.0,TARGET_1_LINEAR
26321.10157661985,120.02395041803736,9170.036864037516,43.46748892451502,222.0,TARGET_1_LINEAR
26441.272166336326,120.1705897164761,9213.128401047501,43.09153700998407,223.0,TARGET_1_LINEAR
26561.237209285868,119.96504294954143,9255.79625264873,42.66785160122849,224.0,TARGET_1_LINEAR
26681.1771805965,119.93997131063216,9298.846161178159,43.04990852942899,225.0,TARGET_1_LINEAR
26800.722861488597,119.54568089209795,9342.097688313796,43.25152713563613,226.0,TARGET_1_LINEAR
26920.056439333344,119.33357784474897,9385.032066316528,42.934378002731194,227.0,TARGET_1_LINEAR
